X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-81.327384626,48.475047568,5872,127902540,65,Senior Active Living Centre, ,City of Timmins - H.R. Bielek Seniors Centre,Ville de Timmins - H.R. Centre pour aînés Bielek, , ,272 3rd Avenue, , ,Timmins,P4N1E3, ,20200403204244
-78.6876033839999,43.9160475630001,5875,127902543,68,Senior Active Living Centre, ,Bowmanville Older Adult Association,Bowmanville Older Adult Association, , ,26 Beech Avenue, , ,Bowmanville,L1C3A2, ,20200403204244
-81.1981968589999,46.583053985,5876,127902544,69,Senior Active Living Centre, ,Club 50 de Rayside Balfour,Club 50 de Rayside Balfour, , ,25 Main Street West, , ,Greater Sudbury,P0M1L0, ,20200403204244
-81.1127730279999,46.552087084,5877,127902545,70,Senior Active Living Centre, ,Club Accueil Age d'Or Azilda,Club Accueil Age d’Or Azilda, , ,64 Notre Dame Street East, , ,Greater Sudbury,P0M1B0, ,20200403204244
-83.6756767699999,49.6867077050001,5878,127902546,71,Senior Active Living Centre, ,Club Action Hearst (Atelier des Pionniers),Club Action Hearst (Atelier des Pionniers), , ,54 13th Street, , ,Hearst,P0L1N0, ,20200403204244
-78.16018422,43.9747826970001,5880,127902548,73,Senior Active Living Centre, ,Cobourg Seniors Activity Centre,Cobourg Seniors Activity Centre, , ,750 D'Arcy Street, , ,Cobourg,K9A0G1, ,20200403204244
-80.212741627,44.5026104930001,5881,127902549,74,Senior Active Living Centre, ,Collingwood Leisure Time Club Inc.,Collingwood Leisure Time Club Inc., , ,100 Minnesota Street, , ,Collingwood,L9Y4R5, ,20200403204244
-79.471070819,43.7296808940001,5884,127902552,77,Senior Active Living Centre, ,COSTI Immigrant Services - North York Centre,"COSTI, service aux immigrants - Centre de North York", , ,Wilson Avenue,"Suite 114, Sheridan Mall 1700", ,Toronto,M3L1B2, ,20200403204244
-75.672041027,45.38651185,5885,127902553,78,Senior Active Living Centre, ,Council on Aging of Ottawa - English Programs,Conseil sur le vieillissement d'Ottawa - Programmes anglophones, , ,1247 Kilborn Place,Unit 101, ,Ottawa,K1H6K9, ,20200403204244
-79.468473623,43.786395004,5886,127902554,79,Senior Active Living Centre, ,Crescent Town Club - Call-A-Service,Crescent Town Club - Call-A-Service, , ,2 The Market Place,Unit A, ,Toronto,M4C5M1, ,20200403204244
-79.454833808,43.670676385,5887,127902555,80,Senior Active Living Centre, ,Davenport-Perth Neighbourhood & Community Health Centre,Davenport-Perth Neighbourhood & Community Health Centre, , ,1900 Davenport Road, , ,Toronto,M6N1B7, ,20200403204244
-79.358903176,43.656239387,5889,127902557,82,Senior Active Living Centre, ,Dixon Hall,Dixon Hall, , ,58 Sumach Street, , ,Toronto,M5A3J7, ,20200403204244
-79.358903176,43.656239387,5890,127902558,83,Senior Active Living Centre, ,Dixon Hall - Mandarin,Dixon Hall - Mandarin, , ,58 Sumach Street, , ,Toronto,M5A3J7, ,20200403204244
-79.371326681,43.663898988,5891,127902559,84,Senior Active Living Centre, ,Dixon Hall - The Adult Enrichment Program,Dixon Hall - The Adult Enrichment Program, , ,192 Carlton Street, , ,Toronto,M5A2K8, ,20200403204244
-92.8354729,49.778663173,5892,127902560,85,Senior Active Living Centre, ,Dryden Go Getters,Dryden Go Getters, , ,84 St. Charles Street, , ,Dryden,P8N1L3, ,20200403204244
-79.294177103,46.2643728310001,5893,127902561,86,Senior Active Living Centre, ,East Ferris Golden Age Club,Club de  l’âge d’Or East Ferris, , ,390 Highway 94, , ,Corbeil,P0H1K0, ,20200403204244
-77.09591081,45.5319512130001,5894,127902562,87,Senior Active Living Centre, ,Eganville and District Seniors,Eganville and District Seniors, , ,30 Bell Street, , ,Eganville,K0J1T0, ,20200403204244
-79.543690544,43.751997595,5895,127902563,88,Senior Active Living Centre, ,Elspeth Heyworth Centre for Women (North York),Elspeth Heyworth Centre for Women (North York), , ,2350 Finch Avenue West,Unit D, ,Toronto,M9M2C7, ,20200403204244
-81.788817813,46.2511455000001,5896,127902564,89,Senior Active Living Centre, ,Espanola Senior Citizens Club,Espanola Senior Citizens Club, , ,799 Queensway, , ,Espanola,P5E1R3, ,20200403204244
-79.282879958,43.717816101,5899,127902567,92,Senior Active Living Centre, ,Family Service Toronto - Illahee Community Connections,Family Service Toronto - Illahee Community Connections, , ,747 Warden Avenue, , ,Toronto,M1L4A8, ,20200403204244
-80.02457107,46.524557036,5900,127902568,93,Senior Active Living Centre, ,Field Golden Age Club,Club de  l’âge d’Or Field, , ,65 Jarbeau Street, , ,Field,P0H1M0, ,20200403204244
-79.456112809,43.6766208860001,5901,127902569,94,Senior Active Living Centre, ,First Portuguese Canadian Cultural Centre,First Portuguese Canadian Cultural Centre, , ,60 Caledonia Road, , ,Toronto,M6E4S4, ,20200403204244
-79.5380830289999,43.603734769,5903,127902571,96,Senior Active Living Centre, ,Franklin Horner Community Centre,Centre communautaire Franklin Horner, , ,432 Horner Avenue, , ,Toronto,M8W2B2, ,20200403204244
-79.488887619,43.670185383,5905,127902573,98,Senior Active Living Centre, ,George Syme Seniors Centre of York,Centre pour aînés George Syme de York, , ,33 Pritchard Avenue, , ,Toronto,M6N1T4, ,20200403204244
-79.891193845,43.6489877610001,5906,127902574,99,Senior Active Living Centre, ,Halton Hills - Hillsview Active Living Centre - Georgetown,Halton Hills - Centre de vie active Hillsview - Georgetown, , ,318 Guelph Street,Unit 9, ,Halton Hills,L7G4B5, ,20200403204244
-79.993622175,44.6966988360001,5907,127902575,100,Senior Active Living Centre, ,Georgian Shores Swinging Seniors,Georgian Shores Swinging Seniors, , ,300 Balm Beach Road West, , ,Tiny,L0L2J0, ,20200403204244
-75.6013993079999,45.4376448620001,5908,127902576,101,Senior Active Living Centre, ,Gloucester Senior Adults' Centre,Gloucester Senior Adults' Centre, , ,2020 Ogilvie Road, , ,Ottawa,K1J7N8, ,20200403204244
-75.710168342,45.413635653,5909,127902577,102,Senior Active Living Centre, ,Good Companions Seniors' Centre,Centre pour aînés Good Companions, , ,670 Albert Street,Suite 19, ,Ottawa,K1R6L2, ,20200403204244
-82.464011893,45.9182566110001,5911,127902579,104,Senior Active Living Centre, ,Gore Bay Elderly Persons Centre,Centre pour personnes - âgées de Gore Bay, , ,70 Meredith Street, , ,Gore Bay,P0P1H0, ,20200403204244
-93.390112984,49.8605990390001,5912,127902580,105,Senior Active Living Centre, ,Happy Go Lucky Seniors Club Vermillion Bay,Happy Go Lucky Seniors Club Vermillion Bay, , ,23 Main Street, , ,Vermilion Bay,P0V2V0, ,20200403204244
-79.397073287,43.6358425810001,5913,127902581,106,Senior Active Living Centre, ,Harbourfront Community Centre,Centre communautaire de Harbourfront, , ,627 Queen's Quay West, , ,Toronto,M5V3G3, ,20200403204244
-79.2988649609999,43.7021497980001,5914,127902582,107,Senior Active Living Centre, ,Harmony Hall Centre for Seniors - Call-A-Service,Centre pour aînés Harmony Hall - Call-A-Service, , ,2 Gower Street, , ,Toronto,M4B1E2, ,20200403204244
-79.499783129,43.745421596,5915,127902583,108,Senior Active Living Centre, ,Lumacare - Northwood Community Centre,Lumacare - Centre communautaire de Northwood, , ,15 Clubhouse Court, , ,Toronto,M3L2L7, ,20200403204244
-79.445160511,43.7346880960001,5916,127902584,109,Senior Active Living Centre, ,Lumacare,Lumacare, , ,497 Wilson Avenue, , ,Toronto,M3H1V1, ,20200403204244
-80.025057987,43.6405239530001,5917,127902585,110,Senior Active Living Centre, ,Halton Hills - Hillsview Active Living Centre - Acton,Halton Hills - Centre de vie active Hillsview - Acton, , ,415 Queen Street East, , ,Acton,L7J2N2, ,20200403204244
-79.741395398,43.654008569,5918,127902586,111,Senior Active Living Centre, ,Holland Christian Homes,Holland Christian Homes, , ,7900 McLaughlin Road South, , ,Brampton,L6Y5A7, ,20200403204244
-79.2125217829999,45.32294978,5919,127902587,112,Senior Active Living Centre, ,Huntsville Active Living Centre,Centre de vie active Huntsville, , ,20 Park Drive, , ,Huntsville,P1H1P5, ,20200403204244
-79.53000693,43.647618677,5920,127902588,113,Senior Active Living Centre, ,Islington Centre - Etobicoke Senior Citizens,Centre Islington - Etobicoke Senior Citizens, , ,4968 Dundas Street West, , ,Toronto,M9A1B7, ,20200403204244
-82.430126018,49.4159950420001,5922,127902590,115,Senior Active Living Centre, ,Kapuskasing Golden Age Club d'Age d'Or,Golden Age Club d’Age d’Or de Kapuskasing, , ,88 Riverside Drive,Golden Age Centre, ,Kapuskasing,P5N1B3, ,20200403204244
-79.227545011,45.557996018,5923,127902591,116,Senior Active Living Centre, ,Kearney Elderly Persons Centre,Centres pour personnes âgées de Kearney, , ,8 Main Street, , ,Kearney,P0A1M0, ,20200403204244
-94.486458693,49.7617256390001,5924,127902592,117,Senior Active Living Centre, ,Kenora District New Horizons Senior Centre,Centre pour aînés New Horizons du district de Kenora, , ,18 Mike Richards Way, , ,Kenora,P9N1L2, ,20200403204244
-79.4463752039999,43.6578047830001,5927,127902595,120,Senior Active Living Centre, ,Loyola Arrupe Centre for Seniors,Loyola Arrupe Centre for Seniors, , ,55 Rankin Crescent, , ,Toronto,M6P4E4, ,20200403204244
-79.205371742,43.8184483220001,5928,127902596,121,Senior Active Living Centre, ,Malvern Family Resource Centre - Seniors Centre,Malvern Family Resource Centre - Centre pour aînés, , ,90 Littles Road, , ,Toronto,M1B5E2, ,20200403204244
-79.263350666,43.8800634300001,5929,127902597,122,Senior Active Living Centre, ,Markham Seniors Activity Centre,Markham Seniors Activity Centre, , ,22 Water Street, , ,Markham,L3P7P9, ,20200403204244
-79.872252428,43.5169725380001,5930,127902598,123,Senior Active Living Centre, ,Milton Seniors Activity Centre,Milton Seniors Activity Centre, , ,500 Childs Drive, , ,Milton,L9T5G2, ,20200403204244
-79.215243038,43.739397608,5931,127902599,124,Senior Active Living Centre, ,Momiji Health Care Society,Momiji Health Care Society, , ,3555 Kingston Road, , ,Toronto,M1M3W4, ,20200403204244
-86.9492266459999,49.7168209970001,5933,127902601,126,Senior Active Living Centre, ,Municipality of Greenstone - Geraldton Site,Municipalité de Greenstone - Site Geraldton, , ,200 Wardrope Avenue East, , ,Geraldton,P0T1M0, ,20200403204244
-86.52931252,49.779401733,5934,127902602,127,Senior Active Living Centre, ,Municipality of Greenstone - Longlac Site,Municipalité de Greenstone - Site Longlac, , ,121 Indian Road, , ,Longlac,P0T2A0, ,20200403204244
-86.706653542,50.1771886750001,5936,127902604,129,Senior Active Living Centre, ,Nakina Sunrise Club,Nakina Sunrise Club, , ,111 Kingsland Street, , ,Nakina,P0T2H0, ,20200403204244
-79.289873057,43.691064296,5937,127902605,130,Senior Active Living Centre, ,Neighbourhood Link Support Services,Neighbourhood Link Support Services, , ,3036 Danforth Avenue, , ,Toronto,M4C1N2, ,20200403204244
-79.289873057,43.691064296,5938,127902606,131,Senior Active Living Centre, ,Neighbourhood Link Support Services/The Neighbourhood Group,Neighbourhood Link Support Services/The Neighbourhood Group, , ,3036 Danforth Avenue, , ,Toronto,M4C1N2, ,20200403204244
-75.745278646,45.326775237,5939,127902607,132,Senior Active Living Centre, ,Nepean Seniors Recreation Centre,Centre des loisirs pour les aînés de Nepean, , ,1701 Woodroffe Avenue, , ,Ottawa,K2G1W2, ,20200403204244
-79.458346744,44.059097652,5940,127902608,133,Senior Active Living Centre, ,Newmarket Seniors Meeting Place,Newmarket Seniors Meeting Place, , ,474 Davis Drive, , ,Newmarket,L3Y2P1, ,20200403204244
-80.809352932,46.578392104,5941,127902609,134,Senior Active Living Centre, ,Nickel Centre Seniors Club,Nickel Centre Seniors Club, , ,20 Edison Road, , ,Greater Sudbury,P0M1S0, ,20200403204244
-88.264328952,49.0136051110001,5942,127902610,135,Senior Active Living Centre, ,Nipigon Silver Club,Nipigon Silver Club, , ,102 4th Street, , ,Nipigon,P0T2J0, ,20200403204244
-79.462625464,46.3118679300001,5943,127902611,136,Senior Active Living Centre, ,North Bay Golden Age Club,Club de  l’âge d’Or North Bay, , ,135 Worthington Street West, , ,North Bay,P1B8M6, ,20200403204244
-80.9447728869999,43.7309780240001,5944,127902612,137,Senior Active Living Centre, ,North Perth Seniors Centre,Centre pour aînés de North Perth, , ,565 Elizabeth Street East,Royal Canadian Legion, ,Listowel,N4W2R1, ,20200403204244
-79.417460606,43.781189306,5945,127902613,138,Senior Active Living Centre, ,North York Seniors Centre,North York Seniors Centre, , ,21 Hendon Avenue, , ,Toronto,M2M4G7, ,20200403204244
-79.417460606,43.781189306,5946,127902614,139,Senior Active Living Centre, ,North York Seniors Centre - Multicultural Program 2,North York Seniors Centre - Programme multiculturel 2, , ,21 Hendon Avenue, , ,Toronto,M2M4G7, ,20200403204244
-80.994362082,46.490304881,5947,127902615,140,Senior Active Living Centre, ,Older Adult Centre Sudbury - Parkside Centre,Older Adult Centre Sudbury - Parkside Centre, , ,140 Durham Street, , ,Greater Sudbury,P3E3M7, ,20200403204244
-81.399225829,46.6288650810001,5948,127902616,141,Senior Active Living Centre, ,Onaping Falls Golden Age Club,Club de  l’âge d’Or Onaping Falls, , ,109 Service Road, , ,Onaping,P0M2R0, ,20200403204244
-80.992499982,46.491099981,5949,127902617,142,Senior Active Living Centre, ,One Eleven Senior Citizens Centre,One Eleven Senior Citizens Centre, , ,111 Larch Street,Suite 9, ,Greater Sudbury,P3E4T5, ,20200403204244
-79.257491858,43.8103578180001,5950,127902618,143,Senior Active Living Centre, ,Ontario Tamil Seniors - Call-a-Service,Ontario Tamil Seniors - Call-a-Service, , ,5200 Finch Avenue East,Unit 203, ,Toronto,M1S4Z2, ,20200403204244
-78.85118134,43.948511061,5951,127902619,144,Senior Active Living Centre, ,Oshawa Senior Citizens Centre - Legends Branch,Oshawa Senior Citizens Centre - Legends Branch, , ,1661 Harmony Road North, , ,Oshawa,L1H7K5, ,20200403204244
-78.8701317439999,43.9299016570001,5952,127902620,145,Senior Active Living Centre, ,Oshawa Senior Citizens Centre - Northview Branch,Oshawa Senior Citizens Centre - Northview Branch, , ,150 Beatrice Street East, , ,Oshawa,L1G7T6, ,20200403204244
-78.8447872309999,43.869277448,5953,127902621,146,Senior Active Living Centre, ,Oshawa Senior Citizens Centres - Conant Branch,Oshawa Senior Citizens Centres - Conant Branch, , ,115 Grassmere Avenue, , ,Oshawa,L1H3X7, ,20200403204244
-78.863433239,43.8934788510001,5954,127902622,147,Senior Active Living Centre, ,Oshawa Senior Citizens Centres - John Street Branch,Oshawa Senior Citizens Centres - John Street Branch, , ,43 John Street West, , ,Oshawa,L1H1W8, ,20200403204244
-79.446162703,43.6397902800001,5955,127902623,148,Senior Active Living Centre, ,Parkdale Golden Age Foundation,Parkdale Golden Age Foundation, , ,27 Roncesvalles Avenue,Suite 401, ,Toronto,M6R2K4, ,20200403204244
-91.6201029489999,48.758671936,5957,127902625,149,Senior Active Living Centre, ,Pioneer Centre,Pioneer Centre, , ,223 Burns Street, , ,Atikokan,P0T1C0, ,20200403204244
-89.580616861,48.3773654330001,5959,127902627,151,Senior Active Living Centre, ,Rural 60 Plus,Rural 60 Plus, , ,5 Pineview Road, , ,Kakabeka Falls,P7K0G8, ,20200403204244
-78.2911022599999,43.9474635870001,5960,127902628,152,Senior Active Living Centre, ,Ruth Clarke Activity Centre,Ruth Clarke Activity Centre, , ,81 Mill Street South, , ,Port Hope,L1A2S8, ,20200403204244
-81.258225072,44.6289629620001,5962,127902630,154,Senior Active Living Centre, ,Sauble Beach Community Centre,Centre communautaire de Sauble Beach, , ,30 Community Centre Drive, , ,Sauble Beach,N0H2G0, ,20200403204244
-79.224055743,43.760948311,5963,127902631,155,Senior Active Living Centre, ,Scarborough Centre for Healthy Communities,Scarborough Centre for Healthy Communities, , ,629 Markham Road,Unit 2, ,Toronto,M1M2A4, ,20200403204244
-74.721496483,45.0361902290001,5964,127902632,156,Senior Active Living Centre, ,Seaway Senior Citizens Club,Seaway Senior Citizens Club, , ,1010 Guy Street,Suite 109, ,Cornwall,K6H7P3, ,20200403204244
-79.371326681,43.663898988,5965,127902633,157,Senior Active Living Centre, ,Second Mile Club - Four Branch,Second Mile Club - Four Branch, , ,192 Carlton Street, , ,Toronto,M5A2K8, ,20200403204244
-79.403434891,43.6581903850001,5966,127902634,158,Senior Active Living Centre, ,Second Mile Club - Kensington Gardens Branch,Second Mile Club - Kensington Gardens Branch, , ,25 Brunswick Avenue, , ,Toronto,M5S2L9, ,20200403204244
-79.404605496,43.707016394,5967,127902635,159,Senior Active Living Centre, ,Second Mile Club - Orchard View Branch,Second Mile Club - Orchard View Branch, , ,174 Orchard View Boulevard,North Toronto Memorial Arena, ,Toronto,M4R1C3, ,20200403204244
-79.3016574609999,43.6920286960001,5968,127902636,160,Senior Active Living Centre, ,Secord Elderly Persons Centre,Centres pour personnes âgées de Secord, , ,91 Barrington Avenue, , ,Toronto,M4C4Y9, ,20200403204244
-79.400965191,43.6668779870001,5969,127902637,161,Senior Active Living Centre, ,Senior Adult Services in the Annex,Senior Adult Services in the Annex, , ,341 Bloor Street West,2nd Floor, ,Toronto,M5S1W8, ,20200403204244
-77.113172243,45.8253081610001,5970,127902638,162,Senior Active Living Centre, ,Senior Citizens Drop-In Craft and Activity Centre,Senior Citizens Drop-In Craft and Activity Centre, , ,42 Renfrew Street, , ,Pembroke,K8A7T6, ,20200403204244
-76.52233451,44.224367913,5971,127902639,163,Senior Active Living Centre, ,Seniors Association Kingston Region,Seniors Association Kingston Region, , ,56 Francis Street, , ,Kingston,K7M1L7, ,20200403204244
-78.375735216,44.2833789410001,5972,127902640,164,Senior Active Living Centre, ,Seniors Citizens Association of Peterborough - Mapleridge Recreation Centre,Seniors Citizens Association of Peterborough - Mapleridge Recreation Centre, , ,1085 Brealey Drive, , ,Peterborough,K9K0C1, ,20200403204244
-83.4149629299999,47.841169554,5973,127902641,165,Senior Active Living Centre, ,Service de sante de Chapleau Health Services,Services de santé de Chapleau Health Services, , ,6 Broomhead Road, , ,Chapleau,P0M1K0, ,20200403204244
-77.270247602,45.9006973670001,5974,127902642,166,Senior Active Living Centre, ,Silver Threads Seniors Club of Petawawa,Silver Threads Seniors Club of Petawawa, , ,1163 Victoria Street, , ,Petawawa,K8H3J1, ,20200403204244
-91.91860028,50.0981149840001,5976,127902644,168,Senior Active Living Centre, ,Sioux Area Seniors Activity Centre,Sioux Area Seniors Activity Centre, , ,66 Front Street,Unit D, ,Sioux Lookout,P8T1A8, ,20200403204244
-93.392414855,48.607782082,5977,127902645,169,Senior Active Living Centre, ,Sister Betty Kennedy Centre - Fort Frances,Sister Betty Kennedy Centre - Fort Frances, , ,401 Nelson Street, , ,Fort Frances,P9A1B3, ,20200403204244
-80.749026022,46.667018022,5978,127902646,170,Senior Active Living Centre, ,Skead Senior Citizens Club,Skead Senior Citizens Club, , ,5 Bell Street, , ,Skead,P0M2Y0, ,20200403204244
-75.709907041,45.4090291520001,5979,127902647,171,Senior Active Living Centre, ,Somerset West Community Health Centre,Centre de santé communautaire de Somerset-Ouest, , ,55 Eccles Street, , ,Ottawa,K1R6S3, ,20200403204244
-79.376194187,45.8413003580001,5981,127902649,173,Senior Active Living Centre, ,South River Friendly Circle Senior Citizens,South River Friendly Circle Senior Citizens, , ,10 Isabella Street, , ,South River,P0A1X0, ,20200403204244
-79.472410016,43.691151888,5983,127902651,175,Senior Active Living Centre, ,St. Clair West Services for Seniors,St. Clair West Services for Seniors, , ,2562 Eglinton Avenue West,Suite 202, ,Toronto,M6M1T4, ,20200403204244
-79.3167795749999,43.796341813,5985,127902653,177,Senior Active Living Centre, ,St. Paul's L'Amoreaux Centre,St. Paul’s L’Amoreaux Centre, , ,3333 Finch Avenue East, , ,Toronto,M1W2R9, ,20200403204244
-79.403171791,43.656426185,5986,127902654,178,Senior Active Living Centre, ,St. Stephen's Community House,St. Stephen’s Community House, , ,260 Augusta Avenue, , ,Toronto,M5T3A9, ,20200403204244
-79.92566662,46.360499915,5989,127902657,181,Senior Active Living Centre, ,Sturgeon Falls Golden Age Club,Club de  l’âge d’Or Sturgeon Falls, , ,109 Third Street, , ,West Nipissing,P2B3A7, ,20200403204244
-93.926283704,49.1110159040001,5990,127902658,182,Senior Active Living Centre, ,Sunrise Echoes (Sioux Narrows) Seniors Club,Sunrise Echoes (Sioux Narrows) Seniors Club, , ,Highway 71,Unit 5655, ,Sioux Narrows,P0X1N0, ,20200403204244
-79.383949086,43.670497288,5991,127902659,183,Senior Active Living Centre, ,Sunshine Centre for Seniors - St. James Town EPC,Sunshine Centre for Seniors - St. James Town EPC, , ,117 Bloor Street East, , ,Toronto,M4Y2N7, ,20200403204244
-79.3584369339999,44.3037168990001,5992,127902660,184,Senior Active Living Centre, ,Sutton Senior Citizens Club,Sutton Senior Citizens Club, , ,1 Market Square Crescent, , ,Georgina,L0E1R0, ,20200403204244
-87.0993620469999,48.785412959,5994,127902662,186,Senior Active Living Centre, ,Terrace Bay Superior Seniors,Terrace Bay Superior Seniors, , ,13 Selkirk Avenue, , ,Terrace Bay,P0T2W0, ,20200403204244
-75.686354633,45.398756151,5996,127902664,189,Senior Active Living Centre, ,The Glebe Centre Inc.,The Glebe Centre Inc., , ,950 Bank Street, , ,Ottawa,K1S5G6, ,20200403204244
-81.7107645299999,43.745326489,5997,127902665,190,Senior Active Living Centre, ,The MacKay Centre for Seniors,The MacKay Centre for Seniors, , ,10 Nelson Street East, , ,Goderich,N7A1R6, ,20200403204244
-79.3811247899999,43.7344942990001,5998,127902666,191,Senior Active Living Centre, ,The Ontario Community Centre for the Deaf,The Ontario Community Centre for the Deaf, , ,2395 Bayview Avenue, , ,Toronto,M2L1A2, ,20200403204244
-79.390130585,45.7716223460001,5999,127902667,192,Senior Active Living Centre, ,The Sundridge Happy Gang,The Sundridge Happy Gang, , ,110 Main Street, , ,Sundridge,P0A1Z0, ,20200403204244
-79.3034556659999,43.7439691050001,6000,127902668,193,Senior Active Living Centre, ,The Wexford Residence Inc.,The Wexford Residence Inc., , ,1860 Lawrence Avenue East, , ,Toronto,M1R5B1, ,20200403204244
-89.237633967,48.4494168670001,6002,127902670,195,Senior Active Living Centre, ,"Thunder Bay, City of - Thunder Bay 55 Plus Centre",Ville de Thunder Bay - Centre Thunder Bay 55 Plus, , ,700 River Street, , ,Thunder Bay,P7A3S6, ,20200403204244
-79.3661380839999,43.7131212960001,6004,127902672,197,Senior Active Living Centre, ,Toronto Finnish Canadian Seniors Centre-Suomi Koti,Toronto Finnish Canadian Seniors Centre-Suomi Koti, , ,795 Eglinton Avenue East,Suite 101, ,Toronto,M4G4E4, ,20200403204244
-80.3742974039999,43.7023413470001,6008,127902676,201,Senior Active Living Centre, ,Township of Centre Wellington Victoria Park Centre,Township of Centre Wellington Victoria Park Centre, , ,150 Albert Street West, , ,Fergus,N1M1X2, ,20200403204244
-94.185006919,48.7724619410001,6009,127902677,202,Senior Active Living Centre, ,Township of Morley - Stratton Seniors Friendship Centre,Canton de Morley - Stratton Seniors Friendship Centre, , ,Ontario 617,Fire #7, ,Stratton,P0W1N0, ,20200403204244
-79.484230216,43.64906568,6010,127902678,203,Senior Active Living Centre, ,Ukrainian Canadian Social Services (Toronto Inc.),Ukrainian Canadian Social Services (Toronto Inc.), , ,2445 Bloor Street West, , ,Toronto,M6S1P7, ,20200403204244
-79.3147409809999,43.863486725,6011,127902679,204,Senior Active Living Centre, ,Unionville Communty Centre for Seniors,Centre communautaire pour aînés d'Unionville, , ,17 Anna Russell Way, , ,Markham,L3R3X3, ,20200403204244
-79.3914742859999,43.652051784,6012,127902680,205,Senior Active Living Centre, ,University Settlement Elderly Persons Centre,University Settlement Elderly Persons Centre, , ,23 Grange Road, , ,Toronto,M5T1C3, ,20200403204244
-79.4564816119999,43.710632192,6013,127902681,206,Senior Active Living Centre, ,Villa Colombo Homes for the Aged,Villa Colombo Homes for the Aged, , ,40 Playfair Avenue, , ,Toronto,M6B2P9, ,20200403204244
-79.2781233549999,43.7039523990001,6014,127902682,207,Senior Active Living Centre, ,Warden Woods Community Centre,Centre communautaire Warden Woods, , ,74 Firvalley Court, , ,Toronto,M1L1N9, ,20200403204244
-84.770508088,47.9946900960001,6015,127902683,208,Senior Active Living Centre, ,"Wawa, Municipality of - The Wawa Goose Club",Municipalité de Wawa – The Wawa Goose Club, , ,63 Broadway Avenue, , ,Wawa,P0S1K0, ,20200403204244
-79.421112696,43.6496481830001,6016,127902684,209,Senior Active Living Centre, ,West Neighbourhood House,West Neighbourhood House, , ,248 Ossington Avenue, , ,Toronto,M6J3A2, ,20200403204244
-79.421112696,43.6496481830001,6017,127902685,210,Senior Active Living Centre, ,West Neighbourhood House - Outreach,West Neighbourhood House - Outreach, , ,248 Ossington Avenue, , ,Toronto,M6J3A2, ,20200403204244
-79.4362776999999,43.6419692810001,6018,127902686,211,Senior Active Living Centre, ,West Neighbourhood House - Parkdale,West Neighbourhood House - Parkdale, , ,20 West Lodge Avenue, , ,Toronto,M6K2T4, ,20200403204244
-79.284665257,43.7012713980001,6019,127902687,212,Senior Active Living Centre, ,West Scarborough Neighbourhood Community Centre,West Scarborough Neighbourhood Community Centre, , ,313 Pharmacy Avenue, , ,Toronto,M1L3E7, ,20200403204244
-80.538314037,43.4945970030001,6020,127902688,213,Senior Active Living Centre, ,Wing 404 RCAFA (Waterloo) - Rotary Adult Centre,Wing 404 RCAFA (Waterloo) - Rotary Adult Centre, , ,510 Dutton Drive, , ,Waterloo,N2J4A8, ,20200403204244
-79.33704827,43.6618934890001,6021,127902689,214,Senior Active Living Centre, ,Woodgreen Community Centre - English programs,Centre communautaire Woodgreen - Programmes anglophones, , ,1070 Queen Street East, , ,Toronto,M4M3M4, ,20200403204244
-79.3575246779999,43.6752459900001,6022,127902690,215,Senior Active Living Centre, ,Woodgreen Community Centre - Outreach programs,Centre communautaire Woodgreen - Programmes de sensibilisation, , ,721 Broadview Avenue, , ,Toronto,M4K3J9, ,20200403204244
-79.344839473,43.6653416890001,6023,127902691,216,Senior Active Living Centre, ,Woodgreen Community Centre -Jack McCreadie,Centre communautaire Woodgreen - Jack McCreadie, , ,444 Logan Avenue,Unit 101, ,Toronto,M4M2P1, ,20200403204244
-79.3575246779999,43.6752459900001,6024,127902692,217,Senior Active Living Centre, ,Woodgreen Community Centre - Chinese Programs,Centre communautaire Woodgreen - Programmes chinois, , ,721 Broadview Avenue, , ,Toronto,M4K3J9, ,20200403204244
-79.6746957619999,47.5087908100001,6025,127910946,4585,Community Support Service,site,Centre De Sante Communautaire Du Temiskaming, ,NEW LISKEARD Centre De Sante Commu, ,83 Avenue Whitewood,Code Postal 38, ,Temiskaming Shores,P0J1P0, ,20200403204244
-89.254579166,48.41068296,6026,127910947,4586,Community Support Service,site,Saint Elizabeth Health Care -Thunder Bay, ,THUNDER BAY Saint Elizabeth Health, ,920 Tungsten Street,Suite 103, ,Thunder Bay,P7B5Z6, ,20200403204244
-79.6869019759999,43.604760362,6027,127910948,4587,Community Support Service,site,Yee Hong Centre for Geriatric Care (Mavis), ,MISSISSAUGA Yee Hong Centre (Mavis), ,5510 Mavis Road, , ,Mississauga,L5V2X5, ,20200403204244
-75.687909733,45.395692851,6029,127910950,4589,Community Support Service,site,Carleton University, ,OTTAWA Carleton University, ,Colonel By Drive,"223 Commons, Carleton University ,1125", ,Ottawa,K1S5B6, ,20200403204244
-79.463753964,46.3125460300001,6032,127910956,4600,Community Support Service,site,Victorian Order of Nurses - North Bay Branch, ,NORTH BAY Victorian Order Of Nurses, ,425 Fraser Street, , ,North Bay,P1B3X1, ,20200403204244
